name,age,gender,course,year,attendance,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,backlog_count,event_participation,dropout_thought,avg_gpa,event_score,has_backlog,gpa_trend,risk_probability,predicted_risk_probability
Kunal Shirke,20,0,2,2,83.56,6.32,5.81,6.42,8.27,8.09,2.0,occasionally,0,6.981999999999999,2,1,1.7699999999999996,0.4219467539094157,0.42299286166062017
Varun Ansari,22,0,0,1,72.03,6.4,4.69,6.77,6.64,6.94,1.0,rarely,0,6.288,1,1,0.54,0.5421706636251763,0.5400107131908023
Dev Saxena,19,0,4,2,74.24,7.0,4.85,8.05,5.25,6.19,1.0,occasionally,0,6.268,2,1,-0.8099999999999996,0.47459255034967135,0.47380954028858524
Ira Malhotra,19,1,0,0,72.24,6.36,8.13,6.51,7.32,7.03,1.0,occasionally,0,7.07,2,1,0.6699999999999999,0.38730978179307857,0.38565681982627914
Aditya Rane,21,1,4,2,72.58,6.05,4.66,6.5,5.91,6.12,0.0,regularly,0,5.848000000000001,3,0,0.07000000000000028,0.3974247381216795,0.3965398755770389
Arnav Lokhande,21,1,0,2,53.0,8.82,6.23,7.3,8.45,8.96,1.0,rarely,0,7.952000000000001,1,1,0.14000000000000057,0.42806975417954785,0.43741849861739573
Varun Kulkarni,21,1,2,0,77.56,6.63,6.995,6.0,6.73,5.63,1.0,never,0,6.397,0,1,-1.0,0.5642164660683735,0.5663960103175959
Pallavi Sharma,21,1,3,0,72.58,7.6,3.8,8.47,6.4,7.22,3.0,rarely,0,6.697999999999999,1,1,-0.3799999999999999,0.6405438664945825,0.6571888502227514
Hitesh Mhatre,19,0,1,2,76.84,8.68,7.82,7.78,5.09,7.01,1.0,never,0,7.276000000000001,0,1,-1.67,0.46192634390851506,0.4598053055465837
Aditya Trivedi,19,1,3,0,57.61,9.06,6.81,8.35,6.83,9.45,0.0,rarely,0,8.1,1,0,0.3899999999999988,0.31450910946363714,0.33646290133275664
Kavya Chaudhary,21,0,2,0,76.01,7.07,9.23,6.36,4.36,6.73,2.0,regularly,0,6.75,3,1,-0.33999999999999986,0.42376264369541067,0.4290840996408151
Arjun Inamdar,19,0,2,0,81.17,8.01,9.04,5.24,8.45,8.97,2.0,occasionally,0,7.942,2,1,0.9600000000000009,0.31745055076987716,0.32430839862538574
Krupa Katpara,22,1,2,2,48.87,7.35,8.57,5.83,5.99,7.21,1.0,rarely,0,6.99,1,1,-0.13999999999999968,0.5621604586247261,0.5683725321822857
Karan Arora,18,1,3,1,67.52,7.16,6.38,5.79,8.33,6.82,1.0,occasionally,0,6.895999999999999,2,1,-0.33999999999999986,0.4294504307110485,0.4247008383500552
Bhavesh Rao,21,0,0,1,71.72,7.99,7.18,8.44,9.27,6.67,0.0,never,0,7.909999999999999,0,0,-1.3200000000000003,0.3338235735510401,0.33878431094615324
Payal Bhatt,20,1,1,2,66.29,6.68,6.3,5.8,4.76,10.0,1.0,rarely,0,6.708,1,1,3.3200000000000003,0.5175886184230273,0.5170468590929895
Akash More,20,0,1,2,69.29,8.83,7.6,6.8,8.03,5.95,1.0,occasionally,0,7.442,2,1,-2.88,0.3559294054086501,0.3528272887795095
Hetal Kulkarni,20,1,1,1,94.86,5.54,6.57,6.39,7.74,7.06,0.0,rarely,0,6.660000000000001,1,0,1.5199999999999996,0.31968664645676365,0.32911081101866607
Aarav Naidu,21,0,1,1,70.31,5.28,6.6,9.24,5.77,7.69,1.0,regularly,0,6.9159999999999995,3,1,2.41,0.35445868475553016,0.3533059656373775
Raj Shirke,20,1,1,0,97.21,7.77,6.61,8.5,7.54,7.28,3.0,never,1,7.539999999999999,0,1,-0.4899999999999993,0.48859441126151826,0.4893830309077553
Ansh Singh,21,1,3,1,72.54,7.32,6.995,7.46,9.61,6.75,2.0,never,0,7.627000000000001,0,1,-0.5700000000000003,0.5141819491550859,0.5200452837616039
Rudra Mukherjee,20,0,0,2,68.23,6.9,6.06,6.23,6.64,6.99,3.0,regularly,0,6.564,3,1,0.08999999999999986,0.5561575171834199,0.5728017902909729
Isha Mehta,19,1,1,0,45.94,8.86,7.75,7.04,4.98,7.0,1.0,regularly,0,7.1259999999999994,3,1,-1.8599999999999994,0.4389650928955189,0.4236253854718621
Ritika Saxena,21,0,4,2,70.86,8.86,7.19,7.0,8.55,6.02,1.0,rarely,0,7.524000000000001,1,1,-2.84,0.3990455323108321,0.4027380276149379
Rudra Ghosh,19,1,1,0,59.39,7.54,5.77,8.93,7.98,6.91,0.0,occasionally,0,7.425999999999999,2,0,-0.6299999999999999,0.3273854188552391,0.32489379107335276
Simran Varghese,21,0,2,2,94.41,6.27,5.39,8.26,6.56,7.36,1.0,regularly,0,6.768000000000001,3,1,1.0900000000000007,0.26372422487018626,0.267733471771576
Rahul Singh,22,1,3,0,91.42,6.85,6.76,5.8,5.95,5.08,1.0,regularly,0,6.087999999999999,3,1,-1.7699999999999996,0.3588258246540805,0.36365999051059533
Divya Sethi,20,1,1,2,95.92,8.8,4.84,5.19,6.8,7.91,1.0,rarely,0,6.708000000000001,1,1,-0.8900000000000006,0.38418825224359915,0.3923783414881216
Manav Nikam,21,1,2,0,92.36,4.75,6.7,7.87,7.59,5.44,2.0,never,0,6.470000000000001,0,1,0.6900000000000004,0.563856289581895,0.5634060590655127
Anjali Mishra,22,1,2,0,76.33,6.88,9.09,4.81,5.83,7.01,0.0,occasionally,0,6.723999999999999,2,0,0.1299999999999999,0.3353993456793829,0.3401496694381794
Aryan Sethi,22,0,3,1,75.27,6.19,8.14,8.03,8.93,5.03,1.0,never,0,7.264,0,1,-1.1600000000000001,0.47043551340156675,0.46920589213912917
Rudra Sheikh,18,1,4,2,62.33,9.3,5.85,6.74,5.64,7.52,2.0,never,0,7.01,0,1,-1.7800000000000011,0.6342257706276075,0.6345009250849594
Saloni Arora,19,1,3,2,90.0,7.32,7.16,8.3,6.85,8.58,0.0,rarely,0,7.642,1,0,1.2599999999999998,0.22366959810307038,0.228126815401356
Akash Pillai,20,0,2,1,81.88,6.41,6.47,7.07,5.93,7.75,0.0,regularly,0,6.725999999999999,3,0,1.3399999999999999,0.25014256985923106,0.25122888027968854
Aditi Bansal,20,1,4,0,32.13,8.13,7.25,7.66,8.58,5.87,1.0,regularly,0,7.497999999999999,3,1,-2.2600000000000007,0.4564786745505299,0.4599905233549029
Vivek Gokhale,21,0,0,2,91.59,6.66,6.995,5.59,8.99,7.39,2.0,rarely,0,7.125,1,1,0.7299999999999995,0.42865504097007523,0.4291448016358791
Hitesh Varghese,18,1,3,0,100.0,7.51,6.98,7.0,6.47,8.56,2.0,rarely,0,7.304,1,1,1.0500000000000007,0.3693009574691598,0.38335241847975854
Meera Jadhav,19,0,1,0,81.94,8.34,5.58,7.98,7.61,8.29,1.0,rarely,0,7.56,1,1,-0.05000000000000071,0.34483897109583694,0.34693680230146434
Krishna Chatterjee,19,1,0,1,92.08,4.26,8.45,7.26,5.76,7.2,1.0,regularly,0,6.586,3,1,2.9400000000000004,0.29606507188522374,0.29915186029134605
Hitesh Naidu,19,0,1,0,88.52,7.4,7.65,8.32,6.41,7.95,2.0,regularly,0,7.546000000000001,3,1,0.5499999999999998,0.27187321787675944,0.2823496221727199
Varun Agarwal,21,1,2,1,64.99,6.82,6.82,7.5,5.51,6.76,1.0,rarely,0,6.6819999999999995,1,1,-0.0600000000000005,0.5265630158777802,0.5289049718886726
Hetal Shaikh,20,0,3,1,100.0,7.76,6.49,6.22,4.86,7.52,0.0,regularly,0,6.5699999999999985,3,0,-0.2400000000000002,0.1872917729687548,0.19832388179862895
Mansi Chitale,21,1,2,1,72.95,6.92,6.78,9.51,6.55,7.2,1.0,regularly,0,7.392,3,1,0.28000000000000025,0.2854248581805084,0.2926258856418037
Karan Lokhande,19,1,0,0,70.8,6.9,8.05,6.69,7.2,7.01,0.0,regularly,0,7.17,3,0,0.10999999999999943,0.24672089323768637,0.2472060661105471
Nandini Chopra,18,0,2,1,72.58,7.71,5.63,9.21,5.89,6.68,2.0,regularly,0,7.024000000000001,3,1,-1.0300000000000002,0.4063090914548127,0.4094398225660645
Aditi Pawar,22,1,3,1,90.74,8.31,6.66,7.92,6.73,7.67,0.0,occasionally,0,7.458,2,0,-0.6400000000000006,0.18239937569409004,0.186406540547824
Muskan Sawant,19,1,3,1,86.31,8.0,7.54,8.13,6.19,6.86,2.0,occasionally,0,7.344000000000001,2,1,-1.1399999999999997,0.3661043911516641,0.37048482064920907
Jinal Chowdhury,22,1,1,0,87.05,6.43,8.28,5.95,6.8,5.71,1.0,rarely,0,6.634,1,1,-0.7199999999999998,0.4330071735150224,0.42942563436444897
Rahul Fernandes,22,1,3,1,72.58,7.54,6.09,6.79,5.4,8.17,0.0,occasionally,0,6.798,2,0,0.6299999999999999,0.3433982651499234,0.34428916814780836
Yash Jadhav,21,0,2,0,72.58,6.96,5.26,9.77,5.63,6.29,0.0,never,0,6.781999999999999,0,0,-0.6699999999999999,0.46537803523726634,0.4630650129693198
Sara Chaudhary,22,0,2,0,71.42,7.93,4.84,7.26,6.98,6.59,1.0,regularly,0,6.720000000000001,3,1,-1.3399999999999999,0.37299276645556306,0.37132004940129953
Manav Chavan,20,0,3,0,54.8,6.25,6.29,6.16,7.44,8.62,1.0,never,1,6.952,0,1,2.369999999999999,0.6000540264729718,0.6004409914213978
Tanya D'Souza,19,0,4,2,76.25,8.34,5.93,8.74,7.51,7.03,0.0,occasionally,0,7.51,2,0,-1.3099999999999996,0.24139328270852714,0.24162958505868345
Sneha Mathew,22,1,3,2,49.79,8.1,8.64,4.01,8.75,8.39,0.0,never,1,7.578,0,0,0.2900000000000009,0.4724164840771977,0.4704149775570449
Gauri Wagh,21,0,3,2,53.96,8.27,8.61,6.88,8.13,7.3,1.0,regularly,0,7.837999999999999,3,1,-0.9699999999999998,0.3173755140018609,0.3301222572340471
Bhakti Shinde,20,1,3,1,57.18,7.92,6.3,3.33,9.96,6.32,0.0,regularly,0,6.766,3,0,-1.5999999999999996,0.3565447069063841,0.3583744920615637
Nisha Katpara,21,0,4,0,70.25,4.77,7.18,8.94,7.71,6.07,0.0,regularly,0,6.934,3,0,1.3000000000000007,0.2775309901851906,0.2764804577900237
Aditya Shinde,21,0,1,2,100.0,8.53,6.4,5.42,6.65,7.33,2.0,rarely,0,6.866,1,1,-1.1999999999999993,0.4218867244950026,0.4316894638545533
Komal Chaudhari,21,1,4,0,83.18,8.33,9.43,7.73,7.41,5.62,1.0,never,0,7.703999999999999,0,1,-2.71,0.3819971786175227,0.38520780402176896
Tanvi Agarwal,21,1,1,1,84.99,8.35,6.21,6.8,4.71,8.21,0.0,rarely,0,6.856,1,0,-0.1399999999999988,0.3405918900261128,0.3394063189711149
Pallavi Pawar,22,0,3,1,72.58,6.69,6.36,7.54,7.65,7.05,1.0,never,0,7.058,0,1,0.35999999999999943,0.5072785664975838,0.5080101936458014
Karan Wagh,22,1,1,2,62.16,5.94,6.995,7.0,7.25,6.18,0.0,rarely,0,6.673,1,0,0.23999999999999932,0.46534802053005975,0.46963705472807127
Myra Das,18,1,2,0,100.0,7.23,6.29,4.68,5.21,8.99,0.0,rarely,0,6.4799999999999995,1,0,1.7599999999999998,0.31815589638923075,0.343883014411471
Dhruv Shetty,18,0,3,1,92.29,5.82,7.51,4.97,6.53,5.99,0.0,regularly,0,6.164,3,0,0.16999999999999993,0.2707476663565146,0.2652900063876178
Atharva Kamble,19,0,4,1,52.81,5.38,6.48,5.72,7.97,7.01,1.0,occasionally,0,6.511999999999999,2,1,1.63,0.5417804724314915,0.5303611159804863
Mayank Kadam,19,0,2,0,74.73,5.95,7.01,6.22,6.81,5.0,1.0,never,0,6.1979999999999995,0,1,-0.9500000000000002,0.6008494162139448,0.5941186041468965
Hetal Khan,19,1,3,1,72.58,6.62,7.71,6.86,6.41,6.6,0.0,rarely,0,6.840000000000001,1,0,-0.020000000000000462,0.3983852087522885,0.4059956148196704
Pallavi Shirke,22,1,2,2,81.68,7.98,8.72,4.71,7.17,7.86,0.0,rarely,0,7.288000000000001,1,0,-0.1200000000000001,0.3036287781012695,0.3070724360656578
Vivaan Shetty,22,1,0,0,64.71,7.78,6.45,5.58,5.26,7.01,1.0,occasionally,1,6.4159999999999995,2,1,-0.7700000000000005,0.4997298676351413,0.49353797778243075
Pallavi Gawande,22,1,0,2,56.9,8.31,6.27,6.38,5.72,7.11,3.0,occasionally,1,6.758,2,1,-1.2000000000000002,0.6439055137017139,0.6333444991881874
Vaishnavi Rawat,22,1,4,0,91.8,6.69,7.02,6.42,5.66,7.6,2.0,rarely,0,6.678,1,1,0.9099999999999993,0.4813758741783474,0.49132245868000257
Isha Shinde,18,0,3,1,78.28,6.16,7.36,7.16,6.69,7.95,1.0,occasionally,0,7.064,2,1,1.79,0.36083681003691803,0.3640766522498551
Khushi Mittal,21,0,0,2,72.58,6.89,8.24,5.66,7.02,4.77,0.0,rarely,0,6.516,1,0,-2.12,0.437284269291953,0.4325117199921075
Siddharth Salunkhe,18,0,0,0,100.0,7.52,7.64,5.71,6.54,6.12,0.0,occasionally,0,6.706,2,0,-1.3999999999999995,0.23099318666146398,0.24574835294175568
Rahul Joshi,19,0,2,1,64.26,8.04,7.48,6.01,7.4,4.7,0.0,occasionally,0,6.726000000000001,2,0,-3.339999999999999,0.38950085541915513,0.3922008781056407
Vaishnavi D'Souza,18,1,1,2,76.73,7.24,6.91,5.67,8.36,4.98,1.0,regularly,0,6.632,3,1,-2.26,0.3596512291022601,0.3602943403717576
Deepak Khan,20,0,0,2,77.26,6.63,6.1,6.71,7.66,8.15,1.0,regularly,0,7.05,3,1,1.5200000000000005,0.3070804694300206,0.3109223438070752
Ira Naidu,19,0,4,0,57.26,7.35,5.43,7.13,7.45,9.07,3.0,occasionally,1,7.286,2,1,1.7200000000000006,0.5788936578923674,0.5743908314664341
Divya Mehta,21,0,0,1,85.58,8.56,6.995,8.58,7.41,7.78,0.0,occasionally,0,7.864999999999999,2,0,-0.7800000000000002,0.15676681573971246,0.159499292948653
Sai Varghese,19,1,0,0,74.62,7.43,7.79,7.52,7.67,5.44,2.0,regularly,0,7.169999999999999,3,1,-1.9899999999999993,0.37959600204100014,0.3892082710321692
Yamini Gupta,19,1,3,1,89.38,10.0,7.51,7.23,6.86,8.45,1.0,rarely,0,8.01,1,1,-1.5500000000000007,0.25731608488159197,0.282890388147122
Amit Ghosh,18,1,1,0,86.2,6.49,5.41,6.6,6.05,8.44,0.0,never,0,6.598000000000001,0,0,1.9499999999999993,0.42614881291832984,0.4193577247238473
Sejal Menon,22,1,0,2,73.21,7.09,8.2,6.91,6.68,7.83,1.0,occasionally,0,7.3420000000000005,2,1,0.7400000000000002,0.35028664045382224,0.34860829073793576
Reyansh Jain,22,0,2,1,68.61,5.26,6.9,7.25,5.36,8.3,0.0,never,0,6.614,0,0,3.040000000000001,0.5034216766215446,0.5009008720163558
Rohan Pandey,21,1,4,2,54.26,7.38,6.65,5.39,7.8,3.0,1.0,regularly,1,6.0440000000000005,3,1,-4.38,0.5314103910916349,0.5218184408399624
Bhakti Mehta,18,1,4,0,39.46,8.85,7.03,7.5,8.89,6.6,0.0,rarely,0,7.773999999999999,1,0,-2.25,0.43536332803073513,0.44196837712952136
Sonal Mishra,19,0,4,2,96.4,5.13,6.995,6.66,5.99,7.63,0.0,occasionally,0,6.481,2,0,2.5,0.274214365038869,0.27045794521960503
Monika Yadav,19,1,4,1,88.92,7.48,8.03,7.4,9.39,5.52,2.0,never,0,7.563999999999998,0,1,-1.9600000000000009,0.44799951976468483,0.44087416651114086
Vivek Patil,22,0,3,2,75.42,7.43,5.93,7.35,7.16,7.06,1.0,occasionally,0,6.986,2,1,-0.3700000000000001,0.38307770807695773,0.3892250181009123
Rahul Pandey,18,1,4,0,66.57,6.58,4.37,6.43,8.89,6.79,1.0,regularly,0,6.612,3,1,0.20999999999999996,0.4077948194615362,0.40853642949730345
Dhruv Tiwari,19,1,1,0,82.54,8.67,9.97,5.48,7.18,7.17,1.0,occasionally,0,7.694,2,1,-1.5,0.26602034997148594,0.26293192613612465
Diya Patil,20,0,1,0,65.22,6.71,7.15,7.59,5.51,5.92,1.0,occasionally,0,6.5760000000000005,2,1,-0.79,0.4782243299216615,0.47668048132046276
Kavya Sethi,21,1,0,1,89.99,6.24,8.03,5.31,6.33,6.83,3.0,rarely,0,6.547999999999999,1,1,0.5899999999999999,0.5801692829486449,0.5846720611108482
Chirag Saxena,21,1,3,0,100.0,8.37,8.24,6.49,6.85,6.01,0.0,never,0,7.192,0,0,-2.3599999999999994,0.2927034246780922,0.2951379211851015
Shivansh Bhosale,18,0,3,2,83.13,6.59,6.49,7.98,7.13,5.57,1.0,regularly,0,6.752000000000001,3,1,-1.0199999999999996,0.316430050724855,0.31622736838926363
Simran Wagh,19,1,0,0,95.55,6.97,7.31,7.33,6.48,6.49,1.0,never,0,6.9159999999999995,0,1,-0.47999999999999954,0.4209112465107903,0.42309118083190433
Sara Jain,22,1,3,2,72.58,6.77,5.27,7.13,5.83,7.31,0.0,occasionally,0,6.462000000000001,2,0,0.54,0.38373803163550124,0.3807003680143778
Arjun Shetty,19,1,3,2,99.03,9.31,6.46,5.34,7.4,6.42,0.0,regularly,0,6.986,3,0,-2.8900000000000006,0.141714440075637,0.1491207622902667
Shaurya Arora,22,1,2,2,95.18,5.72,5.39,8.99,7.67,7.01,2.0,regularly,0,6.956,3,1,1.29,0.31272323438484845,0.31748069018883174
Nisha Chatterjee,18,0,0,0,81.09,6.48,7.38,7.72,9.29,7.57,3.0,occasionally,0,7.688,2,1,1.0899999999999999,0.42334243779451924,0.4226891586116148
Atharva Varghese,22,0,4,0,68.81,6.77,6.5,7.0,5.65,8.8,4.0,occasionally,0,6.944,2,1,2.030000000000001,0.6429900651319147,0.6285822033561624
Nisha Gadkari,22,1,2,1,72.58,5.69,5.21,6.79,6.77,6.37,0.0,occasionally,0,6.166,2,0,0.6799999999999997,0.41927544496803426,0.41912017748178404
Neha Singh,19,1,3,0,48.07,8.13,8.55,5.81,5.69,7.67,1.0,regularly,0,7.17,3,1,-0.46000000000000085,0.4240928054746826,0.42071792521665885
Shruti Patel,21,1,3,1,94.11,7.63,7.22,6.01,8.13,5.82,0.0,occasionally,0,6.962000000000001,2,0,-1.8099999999999996,0.22677612029894634,0.2227479460959957
Reyansh Pillai,18,1,1,0,79.89,7.23,7.0,5.32,7.47,7.01,0.0,never,0,6.806,0,0,-0.22000000000000064,0.4295854968934778,0.43550628831487403
Pooja Das,20,1,4,1,84.17,6.57,5.81,7.0,9.0,8.09,1.0,rarely,0,7.294,1,1,1.5199999999999996,0.3667347000030015,0.36874367415289444
Shivansh Chitale,19,1,0,2,100.0,7.68,7.03,7.98,6.42,8.11,1.0,rarely,0,7.444,1,1,0.4299999999999997,0.2774559534171744,0.3014212786053685
Atharva Das,22,1,3,2,93.8,6.26,6.64,7.17,5.87,5.04,1.0,occasionally,0,6.196,2,1,-1.2199999999999998,0.39517363508118974,0.38712893605494864
Pranav Shetty,19,1,2,1,77.36,6.86,4.68,7.69,9.46,7.01,2.0,never,0,7.140000000000001,0,1,0.14999999999999947,0.5509499654830866,0.5499161513078642
Mehul Sheikh,18,0,4,1,69.26,7.14,8.44,9.84,8.73,6.25,0.0,rarely,0,8.08,1,0,-0.8899999999999997,0.2644595851967462,0.273497356727298
Pallavi Chaudhari,21,0,0,1,69.47,7.42,6.38,7.0,5.12,7.61,2.0,occasionally,0,6.706,2,1,0.1900000000000004,0.5185190743464296,0.5147966266930321
Krishna Varghese,19,1,2,1,57.73,7.79,7.05,4.55,6.98,7.17,1.0,regularly,0,6.708,3,1,-0.6200000000000001,0.43606867365008845,0.4357801939222782
Diya Patel,19,1,0,1,78.44,6.56,7.33,8.37,8.0,6.01,0.0,regularly,0,7.254,3,0,-0.5499999999999998,0.2022390971576072,0.21006206980656977
Divya Shirke,21,0,3,1,69.86,8.18,9.15,6.08,5.8,7.07,2.0,occasionally,0,7.256,2,1,-1.1099999999999994,0.450730858120479,0.4619883002988147
Om Kulkarni,18,0,0,1,56.99,7.16,6.46,7.0,7.2,9.62,0.0,regularly,0,7.4879999999999995,3,0,2.459999999999999,0.2707176516493081,0.2704667253148115
Vivek Chopra,22,1,3,1,69.23,7.06,6.24,9.65,8.18,7.84,3.0,regularly,0,7.794,3,1,0.7800000000000002,0.4039829516463067,0.42161578092659224
Vaishnavi Solanki,18,0,4,2,72.58,8.16,7.53,6.82,7.26,6.48,0.0,never,0,7.25,0,0,-1.6799999999999997,0.4091905033466398,0.4060058174916372
Rohan Patil,21,1,1,2,65.37,6.97,6.995,6.53,6.94,7.78,1.0,occasionally,0,7.043000000000001,2,1,0.8100000000000005,0.42148152594771415,0.41357685229088936
Kunal Thomas,20,0,1,1,72.58,8.24,8.55,6.42,6.01,5.85,1.0,occasionally,0,7.014,2,1,-2.3900000000000006,0.3925023261398084,0.39272201591832584
Aanya Iyer,22,0,4,1,52.41,7.51,4.28,9.45,8.5,5.09,1.0,never,1,6.965999999999999,0,1,-2.42,0.6091334754029476,0.6055241910177992
Vaishnavi Qureshi,18,0,2,0,61.68,8.16,4.53,6.91,4.39,7.12,1.0,never,1,6.222,0,1,-1.04,0.6567217936789027,0.645733447529185
Chirag Patil,22,1,4,1,72.23,7.62,5.68,5.95,7.98,5.93,3.0,occasionally,0,6.632,2,1,-1.6900000000000004,0.5900141069123871,0.5904287705846308
Siddharth Gokhale,19,1,2,0,79.17,4.37,7.88,9.38,8.61,7.36,4.0,regularly,0,7.5200000000000005,3,1,2.99,0.4671639103160548,0.4547277737462644
Aditya Pillai,19,0,2,1,63.88,8.01,6.995,7.61,6.07,4.52,0.0,rarely,0,6.641,1,0,-3.49,0.4614461085932106,0.4698099664411576
Vivaan Bhosale,22,1,4,2,96.54,7.09,6.995,7.0,7.06,7.66,0.0,regularly,0,7.161,3,0,0.5700000000000003,0.13191463817270455,0.14007715111996877
Myra Rawat,21,1,2,0,81.38,7.28,6.52,7.0,8.34,7.65,3.0,rarely,0,7.358,1,1,0.3700000000000001,0.5216856259567189,0.5413046399800473
Tejas Rawat,18,1,4,0,94.65,7.8,6.995,6.67,7.02,7.01,1.0,occasionally,0,7.098999999999999,2,1,-0.79,0.28293363748236633,0.2749613787580801
Shreya Sethi,19,0,0,1,48.09,4.61,5.94,4.8,6.13,7.66,0.0,regularly,1,5.828,3,0,3.05,0.5100849416213944,0.5017194702769185
Payal Patel,18,0,0,1,100.0,7.51,6.35,7.78,7.57,6.88,5.0,regularly,0,7.218000000000001,3,1,-0.6299999999999999,0.4846774919710657,0.4638751411405886
Sejal Sinha,22,1,4,2,82.84,8.66,8.25,5.31,4.78,6.75,1.0,regularly,0,6.75,3,1,-1.9100000000000001,0.3179758081459914,0.3176145868220444
Saanvi Patel,21,1,4,1,84.51,9.01,9.85,7.88,7.8,6.29,0.0,rarely,0,8.166,1,0,-2.7199999999999998,0.1854758831827594,0.18882523883915628
Shruti Banerjee,22,0,3,2,98.67,5.16,4.52,9.09,7.93,5.87,2.0,regularly,0,6.514,3,1,0.71,0.3500765375033766,0.3585939180420624
Monika Shirke,21,0,2,1,77.11,8.08,7.22,9.55,8.36,7.59,1.0,regularly,0,8.16,3,1,-0.4900000000000002,0.17449050034516905,0.1889271088616807
Shaurya Jain,18,0,0,2,75.66,7.66,6.81,8.62,6.12,6.49,1.0,regularly,0,7.139999999999999,3,1,-1.17,0.30347870456523707,0.30184368339994033
Kiara Banerjee,19,1,3,0,63.09,6.37,8.1,6.49,5.23,6.9,1.0,regularly,0,6.618,3,1,0.5300000000000002,0.42274214365038865,0.42129484541394896
Dhruv Sheikh,22,0,2,1,66.54,7.16,9.28,6.61,5.79,7.34,3.0,never,1,7.235999999999999,0,1,0.17999999999999972,0.663174955728307,0.6428053623874088
Dev Mukherjee,18,0,0,0,85.36,6.22,6.61,6.26,9.39,8.87,2.0,never,0,7.470000000000001,0,1,2.6499999999999995,0.47531290332262793,0.4697523118681129
Krishna More,20,1,1,1,30.0,8.09,5.47,4.19,8.48,5.97,2.0,rarely,0,6.44,1,1,-2.12,0.7881862112435092,0.7778447677938868
Amit Shirke,18,1,2,2,76.86,8.54,7.13,6.13,7.7,4.46,2.0,regularly,0,6.791999999999999,3,1,-4.079999999999999,0.4148932977158809,0.4222728208400794
Rekha Malhotra,21,0,3,2,79.86,6.37,6.9,8.55,8.7,3.79,1.0,rarely,0,6.862,1,1,-2.58,0.43800462226490977,0.4390470576662299
Ananya George,20,1,1,0,76.26,10.0,5.36,5.64,8.04,7.01,0.0,occasionally,0,7.209999999999999,2,0,-2.99,0.2773659092955549,0.280923912665711
Anjali Trivedi,19,0,1,0,93.81,5.53,6.33,7.47,6.35,5.16,1.0,regularly,0,6.168,3,1,-0.3700000000000001,0.338460845814449,0.36037996959268914
Tejas Deshmukh,21,0,4,2,100.0,5.13,6.63,7.07,9.31,8.1,0.0,never,0,7.248,0,0,2.9699999999999998,0.2859801302638292,0.29099700212061147
Shaurya Bhatt,18,1,2,0,56.92,9.06,8.23,8.0,5.94,5.17,2.0,never,1,7.279999999999999,0,1,-3.8900000000000006,0.626166821742654,0.6259493630162377
Sagar Gupta,19,0,3,2,79.66,7.16,6.995,7.59,4.76,7.51,2.0,regularly,0,6.803,3,1,0.34999999999999964,0.40096647357205023,0.4101390626978984
Parth Pandey,22,1,1,0,82.63,7.87,7.46,8.08,6.38,8.3,0.0,regularly,0,7.618,3,0,0.4300000000000006,0.13967343998559284,0.1392143545341799
Krupa Pawar,19,1,2,1,72.58,7.65,8.94,5.84,6.18,8.12,2.0,never,0,7.345999999999999,0,1,0.46999999999999886,0.5477383918119879,0.549835914886921
Pallavi Das,19,1,3,0,72.48,6.7,6.6,7.7,5.97,7.01,0.0,occasionally,0,6.795999999999999,2,0,0.3099999999999996,0.3440886034156737,0.344579971638855
Harsh Shirke,22,0,3,1,75.84,6.57,6.995,5.94,7.85,6.46,4.0,occasionally,0,6.763000000000001,2,1,-0.11000000000000032,0.6330702044001559,0.6125759824677215
Arjun Ghosh,19,1,1,2,72.72,9.11,10.0,7.0,6.39,7.52,0.0,never,0,8.004,0,0,-1.5899999999999999,0.31803583756040454,0.3220541187773981
Arnav Shaikh,20,0,4,1,72.58,7.19,5.97,7.03,8.57,7.1,1.0,rarely,0,7.172,1,1,-0.09000000000000075,0.43356244559834317,0.4323909416641731
Myra Pawar,21,1,1,0,87.1,5.97,6.6,6.56,7.44,7.81,1.0,occasionally,0,6.876,2,1,1.8399999999999999,0.34369841222198866,0.33831752862593284
Karan Shaikh,22,0,0,2,64.12,5.9,5.65,5.76,7.67,7.91,1.0,regularly,0,6.578,3,1,2.01,0.4229072245400245,0.423047661898971
Pranav Mathew,20,0,1,2,69.29,9.06,7.36,7.13,7.33,6.48,0.0,regularly,0,7.4719999999999995,3,0,-2.58,0.21726145811447603,0.21867227169672665
Laksh Prajapati,22,0,0,2,93.36,7.23,7.8,6.9,7.15,6.76,1.0,regularly,0,7.167999999999999,3,1,-0.47000000000000064,0.22042800972476517,0.221298723269346
Kiara Sharma,20,1,3,2,74.99,7.8,6.995,5.38,5.66,6.62,1.0,never,0,6.491,0,1,-1.1799999999999997,0.5645016057868356,0.5660965742511862
Ishaan D'Souza,19,1,1,2,84.28,4.4,7.9,7.22,7.29,7.27,1.0,never,0,6.816,0,1,2.869999999999999,0.4836569919260438,0.4854613805234169
Anjali Dubey,21,0,0,2,84.17,5.92,6.12,6.44,6.98,5.99,0.0,never,0,6.290000000000001,0,0,0.07000000000000028,0.4722664105411651,0.4622685534246735
Komal Jain,19,0,4,2,93.29,5.5,7.45,7.24,8.57,7.57,0.0,rarely,0,7.266,1,0,2.0700000000000003,0.25399945973527016,0.2610364374405212
